window_id,window_start_us,window_end_us,window_us,resident_us,resident_compute_us,idle_us,memory_attributed_us,non_resident_us,sit_timeline_value,sit_timeline_source
0,0.000000,256.000000,256.000000,256.000000,0.000000,256.000000,0.000000,0.000000,0.000000000,Source metric: sit_no_work_window_active
1,256.000000,512.000000,256.000000,256.000000,0.000000,256.000000,0.000000,0.000000,0.000000000,Source metric: sit_no_work_window_active
2,512.000000,768.000000,256.000000,256.000000,0.000000,256.000000,0.000000,0.000000,0.000000000,Source metric: sit_no_work_window_active
3,768.000000,1024.000000,256.000000,256.000000,0.000000,256.000000,0.000000,0.000000,0.000000000,Source metric: sit_no_work_window_active
4,1024.000000,1280.000000,256.000000,256.000000,0.000000,256.000000,0.000000,0.000000,0.000000000,Source metric: sit_no_work_window_active
5,1280.000000,1536.000000,256.000000,256.000000,0.000000,256.000000,0.000000,0.000000,0.000000000,Source metric: sit_no_work_window_active
6,1536.000000,1792.000000,256.000000,256.000000,0.000000,256.000000,0.000000,0.000000,0.000000000,Source metric: sit_no_work_window_active
7,1792.000000,2048.000000,256.000000,256.000000,0.000000,256.000000,0.000000,0.000000,0.000000000,Source metric: sit_no_work_window_active
8,2048.000000,2304.000000,256.000000,256.000000,0.000000,256.000000,0.000000,0.000000,0.000000000,Source metric: sit_no_work_window_active
9,2304.000000,2560.000000,256.000000,256.000000,0.000000,256.000000,0.000000,0.000000,0.000000000,Source metric: sit_no_work_window_active
10,2560.000000,2816.000000,256.000000,256.000000,0.000000,256.000000,0.000000,0.000000,0.000000000,Source metric: sit_no_work_window_active
11,2816.000000,3072.000000,256.000000,256.000000,0.000000,256.000000,0.000000,0.000000,0.000000000,Source metric: sit_no_work_window_active
12,3072.000000,3328.000000,256.000000,256.000000,0.000000,256.000000,0.000000,0.000000,0.000000000,Source metric: sit_no_work_window_active
13,3328.000000,3584.000000,256.000000,256.000000,0.000000,256.000000,0.000000,0.000000,0.000000000,Source metric: sit_no_work_window_active
14,3584.000000,3840.000000,256.000000,256.000000,0.000000,256.000000,0.000000,0.000000,0.000000000,Source metric: sit_no_work_window_active
15,3840.000000,4096.000000,256.000000,256.000000,0.000000,256.000000,0.000000,0.000000,0.000000000,Source metric: sit_no_work_window_active
16,4096.000000,4352.000000,256.000000,256.000000,0.000000,256.000000,0.000000,0.000000,0.000000000,Source metric: sit_no_work_window_active
17,4352.000000,4608.000000,256.000000,256.000000,0.000000,256.000000,0.000000,0.000000,0.000000000,Source metric: sit_no_work_window_active
18,4608.000000,4864.000000,256.000000,256.000000,0.000000,256.000000,0.000000,0.000000,0.000000000,Source metric: sit_no_work_window_active
19,4864.000000,5120.000000,256.000000,256.000000,112.000000,75.000000,69.000000,0.000000,0.437500000,Source metric: sit_no_work_window_active
20,5120.000000,5376.000000,256.000000,256.000000,151.000000,15.000000,90.000000,0.000000,0.589843750,Source metric: sit_no_work_window_active
21,5376.000000,5632.000000,256.000000,256.000000,151.000000,15.000000,90.000000,0.000000,0.589843750,Source metric: sit_no_work_window_active
22,5632.000000,5888.000000,256.000000,256.000000,151.000000,15.000000,90.000000,0.000000,0.589843750,Source metric: sit_no_work_window_active
23,5888.000000,6144.000000,256.000000,256.000000,151.000000,15.000000,90.000000,0.000000,0.589843750,Source metric: sit_no_work_window_active
24,6144.000000,6400.000000,256.000000,256.000000,151.000000,15.000000,90.000000,0.000000,0.589843750,Source metric: sit_no_work_window_active
25,6400.000000,6656.000000,256.000000,256.000000,151.000000,15.000000,90.000000,0.000000,0.589843750,Source metric: sit_no_work_window_active
26,6656.000000,6912.000000,256.000000,256.000000,151.000000,15.000000,90.000000,0.000000,0.589843750,Source metric: sit_no_work_window_active
27,6912.000000,7168.000000,256.000000,256.000000,150.000000,15.000000,91.000000,0.000000,0.585937500,Source metric: sit_no_work_window_active
28,7168.000000,7424.000000,256.000000,256.000000,150.000000,15.000000,91.000000,0.000000,0.585937500,Source metric: sit_no_work_window_active
29,7424.000000,7680.000000,256.000000,256.000000,150.000000,15.000000,91.000000,0.000000,0.585937500,Source metric: sit_no_work_window_active
30,7680.000000,7936.000000,256.000000,256.000000,151.000000,15.000000,90.000000,0.000000,0.589843750,Source metric: sit_no_work_window_active
31,7936.000000,8192.000000,256.000000,256.000000,150.000000,15.000000,91.000000,0.000000,0.585937500,Source metric: sit_no_work_window_active
32,8192.000000,8448.000000,256.000000,256.000000,150.000000,15.000000,91.000000,0.000000,0.585937500,Source metric: sit_no_work_window_active
33,8448.000000,8704.000000,256.000000,256.000000,151.000000,15.000000,90.000000,0.000000,0.589843750,Source metric: sit_no_work_window_active
34,8704.000000,8960.000000,256.000000,256.000000,151.000000,15.000000,90.000000,0.000000,0.589843750,Source metric: sit_no_work_window_active
35,8960.000000,9216.000000,256.000000,256.000000,150.000000,16.000000,90.000000,0.000000,0.585937500,Source metric: sit_no_work_window_active
36,9216.000000,9472.000000,256.000000,256.000000,164.000000,65.000000,27.000000,0.000000,0.640625000,Source metric: sit_no_work_window_active
37,9472.000000,9728.000000,256.000000,256.000000,171.000000,85.000000,0.000000,0.000000,0.667968750,Source metric: sit_no_work_window_active
38,9728.000000,9984.000000,256.000000,256.000000,171.000000,85.000000,0.000000,0.000000,0.667968750,Source metric: sit_no_work_window_active
39,9984.000000,10240.000000,256.000000,256.000000,170.000000,86.000000,0.000000,0.000000,0.664062500,Source metric: sit_no_work_window_active
40,10240.000000,10496.000000,256.000000,256.000000,171.000000,85.000000,0.000000,0.000000,0.667968750,Source metric: sit_no_work_window_active
41,10496.000000,10752.000000,256.000000,256.000000,171.000000,85.000000,0.000000,0.000000,0.667968750,Source metric: sit_no_work_window_active
42,10752.000000,11008.000000,256.000000,256.000000,170.000000,86.000000,0.000000,0.000000,0.664062500,Source metric: sit_no_work_window_active
43,11008.000000,11264.000000,256.000000,256.000000,171.000000,85.000000,0.000000,0.000000,0.667968750,Source metric: sit_no_work_window_active
44,11264.000000,11520.000000,256.000000,256.000000,171.000000,85.000000,0.000000,0.000000,0.667968750,Source metric: sit_no_work_window_active
45,11520.000000,11776.000000,256.000000,256.000000,170.000000,86.000000,0.000000,0.000000,0.664062500,Source metric: sit_no_work_window_active
46,11776.000000,12032.000000,256.000000,256.000000,171.000000,85.000000,0.000000,0.000000,0.667968750,Source metric: sit_no_work_window_active
47,12032.000000,12288.000000,256.000000,256.000000,171.000000,85.000000,0.000000,0.000000,0.667968750,Source metric: sit_no_work_window_active
