core,window_id,window_start_us,window_end_us,resident_us,resident_frac_of_window,is_resident_window,active_frac,stall_frac,idle_frac,sit_no_work_window_active,sit_no_work_global_active,sit
0,0,0.0,256.0,256.0,1.0,1,0.53125,0.328125,0.140625,0.53125,0.2437106986520289,0.2437106986520289
0,1,256.0,512.0,256.0,1.0,1,0.359375,0.44921875,0.19140625,0.359375,0.2437106986520289,0.2437106986520289
0,2,512.0,768.0,256.0,1.0,1,0.3828125,0.44921875,0.16796875,0.3828125,0.2437106986520289,0.2437106986520289
0,3,768.0,1024.0,256.0,1.0,1,0.34765625,0.3984375,0.25390625,0.34765625,0.2437106986520289,0.2437106986520289
0,4,1024.0,1280.0,256.0,1.0,1,0.41015625,0.4140625,0.17578125,0.41015625,0.2437106986520289,0.2437106986520289
0,5,1280.0,1536.0,256.0,1.0,1,0.3984375,0.44140625,0.16015625,0.3984375,0.2437106986520289,0.2437106986520289
0,6,1536.0,1792.0,256.0,1.0,1,0.375,0.4375,0.1875,0.375,0.2437106986520289,0.2437106986520289
0,7,1792.0,2048.0,256.0,1.0,1,0.34765625,0.4453125,0.20703125,0.34765625,0.2437106986520289,0.2437106986520289
0,8,2048.0,2304.0,256.0,1.0,1,0.41796875,0.40234375,0.1796875,0.41796875,0.2437106986520289,0.2437106986520289
0,9,2304.0,2560.0,256.0,1.0,1,0.40625,0.4609375,0.1328125,0.40625,0.2437106986520289,0.2437106986520289
0,10,2560.0,2816.0,256.0,1.0,1,0.4140625,0.44140625,0.14453125,0.4140625,0.2437106986520289,0.2437106986520289
0,11,2816.0,3072.0,256.0,1.0,1,0.3671875,0.421875,0.2109375,0.3671875,0.2437106986520289,0.2437106986520289
0,12,3072.0,3328.0,256.0,1.0,1,0.3984375,0.4453125,0.15625,0.3984375,0.2437106986520289,0.2437106986520289
0,13,3328.0,3584.0,256.0,1.0,1,0.390625,0.4453125,0.1640625,0.390625,0.2437106986520289,0.2437106986520289
0,14,3584.0,3840.0,256.0,1.0,1,0.39453125,0.38671875,0.21875,0.39453125,0.2437106986520289,0.2437106986520289
0,15,3840.0,4096.0,256.0,1.0,1,0.35546875,0.453125,0.19140625,0.35546875,0.2437106986520289,0.2437106986520289
0,16,4096.0,4352.0,256.0,1.0,1,0.390625,0.4453125,0.1640625,0.390625,0.2437106986520289,0.2437106986520289
0,17,4352.0,4608.0,256.0,1.0,1,0.36328125,0.41796875,0.21875,0.36328125,0.2437106986520289,0.2437106986520289
0,18,4608.0,4864.0,256.0,1.0,1,0.359375,0.46875,0.171875,0.359375,0.2437106986520289,0.2437106986520289
0,19,4864.0,5120.0,256.0,1.0,1,0.40625,0.40625,0.1875,0.40625,0.2437106986520289,0.2437106986520289
0,20,5120.0,5376.0,256.0,1.0,1,0.40234375,0.44140625,0.15625,0.40234375,0.2437106986520289,0.2437106986520289
0,21,5376.0,5632.0,256.0,1.0,1,0.3828125,0.4296875,0.1875,0.3828125,0.2437106986520289,0.2437106986520289
0,22,5632.0,5888.0,256.0,1.0,1,0.37109375,0.44140625,0.1875,0.37109375,0.2437106986520289,0.2437106986520289
0,23,5888.0,6144.0,256.0,1.0,1,0.359375,0.421875,0.21875,0.359375,0.2437106986520289,0.2437106986520289
0,24,6144.0,6400.0,256.0,1.0,1,0.3828125,0.3984375,0.21875,0.3828125,0.2437106986520289,0.2437106986520289
0,25,6400.0,6656.0,256.0,1.0,1,0.41015625,0.40625,0.18359375,0.41015625,0.2437106986520289,0.2437106986520289
