core,window_id,window_start_us,window_end_us,resident_us,resident_frac_of_window,is_resident_window,active_frac,stall_frac,idle_frac,sit_no_work_window_active,sit_no_work_global_active,sit
0,0,0.0,256.0,256.0,1.0,1,0.0,0.0,1.0,0.0,0.29276315789473684,0.0
0,1,256.0,512.0,256.0,1.0,1,0.0,0.0,1.0,0.0,0.29276315789473684,0.0
0,2,512.0,768.0,256.0,1.0,1,0.0,0.0,1.0,0.0,0.29276315789473684,0.0
0,3,768.0,1024.0,256.0,1.0,1,0.0,0.0,1.0,0.0,0.29276315789473684,0.0
0,4,1024.0,1280.0,256.0,1.0,1,0.0,0.0,1.0,0.0,0.29276315789473684,0.0
0,5,1280.0,1536.0,256.0,1.0,1,0.0,0.0,1.0,0.0,0.29276315789473684,0.0
0,6,1536.0,1792.0,256.0,1.0,1,0.0,0.0,1.0,0.0,0.29276315789473684,0.0
0,7,1792.0,2048.0,256.0,1.0,1,0.0,0.0,1.0,0.0,0.29276315789473684,0.0
0,8,2048.0,2304.0,256.0,1.0,1,0.0,0.0,1.0,0.0,0.29276315789473684,0.0
0,9,2304.0,2560.0,256.0,1.0,1,0.0,0.0,1.0,0.0,0.29276315789473684,0.0
0,10,2560.0,2816.0,256.0,1.0,1,0.0,0.0,1.0,0.0,0.29276315789473684,0.0
0,11,2816.0,3072.0,256.0,1.0,1,0.0,0.0,1.0,0.0,0.29276315789473684,0.0
0,12,3072.0,3328.0,256.0,1.0,1,0.0,0.0,1.0,0.0,0.29276315789473684,0.0
0,13,3328.0,3584.0,256.0,1.0,1,0.0,0.0,1.0,0.0,0.29276315789473684,0.0
0,14,3584.0,3840.0,256.0,1.0,1,0.0,0.0,1.0,0.0,0.29276315789473684,0.0
0,15,3840.0,4096.0,256.0,1.0,1,0.0,0.0,1.0,0.0,0.29276315789473684,0.0
0,16,4096.0,4352.0,256.0,1.0,1,0.0,0.0,1.0,0.0,0.29276315789473684,0.0
0,17,4352.0,4608.0,256.0,1.0,1,0.0,0.0,1.0,0.0,0.29276315789473684,0.0
0,18,4608.0,4864.0,256.0,1.0,1,0.0,0.0,1.0,0.0,0.29276315789473684,0.0
0,19,4864.0,5120.0,256.0,1.0,1,0.4375,0.26953125,0.29296875,0.4375,0.29276315789473684,0.4375
0,20,5120.0,5376.0,256.0,1.0,1,0.58984375,0.3515625,0.05859375,0.58984375,0.29276315789473684,0.58984375
0,21,5376.0,5632.0,256.0,1.0,1,0.58984375,0.3515625,0.05859375,0.58984375,0.29276315789473684,0.58984375
0,22,5632.0,5888.0,256.0,1.0,1,0.58984375,0.3515625,0.05859375,0.58984375,0.29276315789473684,0.58984375
0,23,5888.0,6144.0,256.0,1.0,1,0.58984375,0.3515625,0.05859375,0.58984375,0.29276315789473684,0.58984375
0,24,6144.0,6400.0,256.0,1.0,1,0.58984375,0.3515625,0.05859375,0.58984375,0.29276315789473684,0.58984375
0,25,6400.0,6656.0,256.0,1.0,1,0.58984375,0.3515625,0.05859375,0.58984375,0.29276315789473684,0.58984375
0,26,6656.0,6912.0,256.0,1.0,1,0.58984375,0.3515625,0.05859375,0.58984375,0.29276315789473684,0.58984375
0,27,6912.0,7168.0,256.0,1.0,1,0.5859375,0.35546875,0.05859375,0.5859375,0.29276315789473684,0.5859375
0,28,7168.0,7424.0,256.0,1.0,1,0.5859375,0.35546875,0.05859375,0.5859375,0.29276315789473684,0.5859375
0,29,7424.0,7680.0,256.0,1.0,1,0.5859375,0.35546875,0.05859375,0.5859375,0.29276315789473684,0.5859375
