core,window_id,window_start_us,window_end_us,resident_us,resident_frac_of_window,is_resident_window,active_frac,stall_frac,idle_frac,sit_no_work_window_active,sit_no_work_global_active,sit
0,1,256.0,512.0,256.0,1.0,1,0.359375,0.44921875,0.19140625,0.359375,0.024676783628304423,0.359375
0,2,512.0,768.0,256.0,1.0,1,0.3828125,0.44921875,0.16796875,0.3828125,0.024676783628304423,0.3828125
0,3,768.0,1024.0,256.0,1.0,1,0.34765625,0.3984375,0.25390625,0.34765625,0.024676783628304423,0.34765625
0,4,1024.0,1280.0,256.0,1.0,1,0.41015625,0.4140625,0.17578125,0.41015625,0.024676783628304423,0.41015625
0,5,1280.0,1536.0,256.0,1.0,1,0.3984375,0.44140625,0.16015625,0.3984375,0.024676783628304423,0.3984375
0,6,1536.0,1792.0,256.0,1.0,1,0.375,0.4375,0.1875,0.375,0.024676783628304423,0.375
0,7,1792.0,2048.0,256.0,1.0,1,0.34765625,0.4453125,0.20703125,0.34765625,0.024676783628304423,0.34765625
0,8,2048.0,2304.0,256.0,1.0,1,0.41796875,0.40234375,0.1796875,0.41796875,0.024676783628304423,0.41796875
0,9,2304.0,2560.0,256.0,1.0,1,0.40625,0.4609375,0.1328125,0.40625,0.024676783628304423,0.40625
0,10,2560.0,2816.0,256.0,1.0,1,0.4140625,0.44140625,0.14453125,0.4140625,0.024676783628304423,0.4140625
0,11,2816.0,3072.0,256.0,1.0,1,0.3671875,0.421875,0.2109375,0.3671875,0.024676783628304423,0.3671875
0,12,3072.0,3328.0,256.0,1.0,1,0.3984375,0.4453125,0.15625,0.3984375,0.024676783628304423,0.3984375
0,13,3328.0,3584.0,256.0,1.0,1,0.390625,0.4453125,0.1640625,0.390625,0.024676783628304423,0.390625
0,14,3584.0,3840.0,256.0,1.0,1,0.39453125,0.38671875,0.21875,0.39453125,0.024676783628304423,0.39453125
0,15,3840.0,4096.0,256.0,1.0,1,0.35546875,0.453125,0.19140625,0.35546875,0.024676783628304423,0.35546875
0,16,4096.0,4352.0,256.0,1.0,1,0.390625,0.4453125,0.1640625,0.390625,0.024676783628304423,0.390625
0,17,4352.0,4608.0,256.0,1.0,1,0.36328125,0.41796875,0.21875,0.36328125,0.024676783628304423,0.36328125
0,18,4608.0,4864.0,256.0,1.0,1,0.359375,0.46875,0.171875,0.359375,0.024676783628304423,0.359375
0,19,4864.0,5120.0,256.0,1.0,1,0.40625,0.40625,0.1875,0.40625,0.024676783628304423,0.40625
0,20,5120.0,5376.0,256.0,1.0,1,0.40234375,0.44140625,0.15625,0.40234375,0.024676783628304423,0.40234375
0,21,5376.0,5632.0,256.0,1.0,1,0.3828125,0.4296875,0.1875,0.3828125,0.024676783628304423,0.3828125
0,22,5632.0,5888.0,256.0,1.0,1,0.37109375,0.44140625,0.1875,0.37109375,0.024676783628304423,0.37109375
0,23,5888.0,6144.0,256.0,1.0,1,0.359375,0.421875,0.21875,0.359375,0.024676783628304423,0.359375
0,24,6144.0,6400.0,256.0,1.0,1,0.3828125,0.3984375,0.21875,0.3828125,0.024676783628304423,0.3828125
0,25,6400.0,6656.0,256.0,1.0,1,0.41015625,0.40625,0.18359375,0.41015625,0.024676783628304423,0.41015625
0,26,6656.0,6912.0,256.0,1.0,1,0.35546875,0.4140625,0.23046875,0.35546875,0.024676783628304423,0.35546875
0,27,6912.0,7168.0,256.0,1.0,1,0.4140625,0.43359375,0.15234375,0.4140625,0.024676783628304423,0.4140625
0,28,7168.0,7424.0,256.0,1.0,1,0.40234375,0.42578125,0.171875,0.40234375,0.024676783628304423,0.40234375
0,29,7424.0,7680.0,256.0,1.0,1,0.359375,0.4140625,0.2265625,0.359375,0.024676783628304423,0.359375
0,30,7680.0,7936.0,256.0,1.0,1,0.3515625,0.453125,0.1953125,0.3515625,0.024676783628304423,0.3515625
0,31,7936.0,8192.0,256.0,1.0,1,0.421875,0.4296875,0.1484375,0.421875,0.024676783628304423,0.421875
0,32,8192.0,8448.0,256.0,1.0,1,0.390625,0.4453125,0.1640625,0.390625,0.024676783628304423,0.390625
0,33,8448.0,8704.0,256.0,1.0,1,0.390625,0.4453125,0.1640625,0.390625,0.024676783628304423,0.390625
0,34,8704.0,8960.0,256.0,1.0,1,0.38671875,0.3984375,0.21484375,0.38671875,0.024676783628304423,0.38671875
0,35,8960.0,9216.0,256.0,1.0,1,0.37109375,0.4453125,0.18359375,0.37109375,0.024676783628304423,0.37109375
0,36,9216.0,9472.0,256.0,1.0,1,0.390625,0.44921875,0.16015625,0.390625,0.024676783628304423,0.390625
0,37,9472.0,9728.0,256.0,1.0,1,0.3984375,0.44921875,0.15234375,0.3984375,0.024676783628304423,0.3984375
0,38,9728.0,9984.0,256.0,1.0,1,0.41015625,0.421875,0.16796875,0.41015625,0.024676783628304423,0.41015625
0,39,9984.0,10240.0,256.0,1.0,1,0.37109375,0.44140625,0.1875,0.37109375,0.024676783628304423,0.37109375
0,40,10240.0,10496.0,256.0,1.0,1,0.3828125,0.44140625,0.17578125,0.3828125,0.024676783628304423,0.3828125
0,41,10496.0,10752.0,256.0,1.0,1,0.38671875,0.4375,0.17578125,0.38671875,0.024676783628304423,0.38671875
0,42,10752.0,11008.0,256.0,1.0,1,0.3984375,0.453125,0.1484375,0.3984375,0.024676783628304423,0.3984375
0,43,11008.0,11264.0,256.0,1.0,1,0.37890625,0.41015625,0.2109375,0.37890625,0.024676783628304423,0.37890625
0,44,11264.0,11520.0,256.0,1.0,1,0.38671875,0.41015625,0.203125,0.38671875,0.024676783628304423,0.38671875
0,45,11520.0,11776.0,256.0,1.0,1,0.3515625,0.40234375,0.24609375,0.3515625,0.024676783628304423,0.3515625
0,46,11776.0,12032.0,256.0,1.0,1,0.37890625,0.375,0.24609375,0.37890625,0.024676783628304423,0.37890625
0,47,12032.0,12288.0,256.0,1.0,1,0.4296875,0.37109375,0.19921875,0.4296875,0.024676783628304423,0.4296875
0,48,12288.0,12544.0,256.0,1.0,1,0.40625,0.41796875,0.17578125,0.40625,0.024676783628304423,0.40625
0,49,12544.0,12800.0,256.0,1.0,1,0.41796875,0.375,0.20703125,0.41796875,0.024676783628304423,0.41796875
0,50,12800.0,13056.0,256.0,1.0,1,0.35546875,0.41796875,0.2265625,0.35546875,0.024676783628304423,0.35546875
0,51,13056.0,13312.0,256.0,1.0,1,0.3828125,0.41796875,0.19921875,0.3828125,0.024676783628304423,0.3828125
0,52,13312.0,13568.0,256.0,1.0,1,0.3984375,0.3828125,0.21875,0.3984375,0.024676783628304423,0.3984375
0,53,13568.0,13824.0,256.0,1.0,1,0.4375,0.38671875,0.17578125,0.4375,0.024676783628304423,0.4375
0,54,13824.0,14080.0,256.0,1.0,1,0.41015625,0.4453125,0.14453125,0.41015625,0.024676783628304423,0.41015625
0,55,14080.0,14336.0,256.0,1.0,1,0.38671875,0.41015625,0.203125,0.38671875,0.024676783628304423,0.38671875
0,56,14336.0,14592.0,256.0,1.0,1,0.375,0.3671875,0.2578125,0.375,0.024676783628304423,0.375
0,57,14592.0,14848.0,256.0,1.0,1,0.39453125,0.421875,0.18359375,0.39453125,0.024676783628304423,0.39453125
0,58,14848.0,15104.0,256.0,1.0,1,0.40625,0.39453125,0.19921875,0.40625,0.024676783628304423,0.40625
0,59,15104.0,15360.0,256.0,1.0,1,0.39453125,0.3828125,0.22265625,0.39453125,0.024676783628304423,0.39453125
0,60,15360.0,15616.0,256.0,1.0,1,0.375,0.40625,0.21875,0.375,0.024676783628304423,0.375
0,61,15616.0,15872.0,256.0,1.0,1,0.39453125,0.3828125,0.22265625,0.39453125,0.024676783628304423,0.39453125
0,62,15872.0,16128.0,256.0,1.0,1,0.36328125,0.421875,0.21484375,0.36328125,0.024676783628304423,0.36328125
0,63,16128.0,16384.0,256.0,1.0,1,0.40234375,0.40625,0.19140625,0.40234375,0.024676783628304423,0.40234375
0,64,16384.0,16640.0,256.0,1.0,1,0.40234375,0.41015625,0.1875,0.40234375,0.024676783628304423,0.40234375
0,65,16640.0,16896.0,256.0,1.0,1,0.34765625,0.38671875,0.265625,0.34765625,0.024676783628304423,0.34765625
0,66,16896.0,17152.0,256.0,1.0,1,0.41015625,0.3671875,0.22265625,0.41015625,0.024676783628304423,0.41015625
0,67,17152.0,17408.0,256.0,1.0,1,0.375,0.40625,0.21875,0.375,0.024676783628304423,0.375
0,68,17408.0,17664.0,256.0,1.0,1,0.40625,0.4375,0.15625,0.40625,0.024676783628304423,0.40625
0,69,17664.0,17920.0,256.0,1.0,1,0.4140625,0.3984375,0.1875,0.4140625,0.024676783628304423,0.4140625
0,70,17920.0,18176.0,256.0,1.0,1,0.36328125,0.46484375,0.171875,0.36328125,0.024676783628304423,0.36328125
0,71,18176.0,18432.0,256.0,1.0,1,0.37890625,0.40625,0.21484375,0.37890625,0.024676783628304423,0.37890625
0,72,18432.0,18688.0,256.0,1.0,1,0.3828125,0.40625,0.2109375,0.3828125,0.024676783628304423,0.3828125
0,73,18688.0,18944.0,256.0,1.0,1,0.3671875,0.3515625,0.28125,0.3671875,0.024676783628304423,0.3671875
0,74,18944.0,19200.0,256.0,1.0,1,0.390625,0.3671875,0.2421875,0.390625,0.024676783628304423,0.390625
0,75,19200.0,19456.0,256.0,1.0,1,0.40234375,0.34375,0.25390625,0.40234375,0.024676783628304423,0.40234375
0,76,19456.0,19712.0,256.0,1.0,1,0.37109375,0.4453125,0.18359375,0.37109375,0.024676783628304423,0.37109375
0,77,19712.0,19968.0,256.0,1.0,1,0.3828125,0.3828125,0.234375,0.3828125,0.024676783628304423,0.3828125
0,78,19968.0,20224.0,256.0,1.0,1,0.41015625,0.3984375,0.19140625,0.41015625,0.024676783628304423,0.41015625
0,79,20224.0,20480.0,256.0,1.0,1,0.40625,0.40234375,0.19140625,0.40625,0.024676783628304423,0.40625
0,80,20480.0,20736.0,256.0,1.0,1,0.37109375,0.421875,0.20703125,0.37109375,0.024676783628304423,0.37109375
0,81,20736.0,20992.0,256.0,1.0,1,0.3828125,0.390625,0.2265625,0.3828125,0.024676783628304423,0.3828125
0,82,20992.0,21248.0,256.0,1.0,1,0.37109375,0.40625,0.22265625,0.37109375,0.024676783628304423,0.37109375
0,83,21248.0,21504.0,256.0,1.0,1,0.3984375,0.41796875,0.18359375,0.3984375,0.024676783628304423,0.3984375
0,84,21504.0,21760.0,256.0,1.0,1,0.4140625,0.4140625,0.171875,0.4140625,0.024676783628304423,0.4140625
0,85,21760.0,22016.0,256.0,1.0,1,0.3984375,0.390625,0.2109375,0.3984375,0.024676783628304423,0.3984375
0,86,22016.0,22272.0,256.0,1.0,1,0.39453125,0.421875,0.18359375,0.39453125,0.024676783628304423,0.39453125
0,87,22272.0,22528.0,256.0,1.0,1,0.41015625,0.375,0.21484375,0.41015625,0.024676783628304423,0.41015625
