core,window_id,window_start_us,window_end_us,resident_us,resident_frac_of_window,is_resident_window,active_frac,stall_frac,idle_frac,sit_no_work_window_active,sit_no_work_global_active,sit
0,0,0.0,8.0,8.0,1.0,1,0.959,0.04100000000000004,0.0,0.959,0.8515218212578639,0.959
0,1,8.0,16.0,8.0,1.0,1,0.7731249999999998,0.22687500000000016,0.0,0.7731249999999998,0.8515218212578639,0.7731249999999998
0,2,16.0,24.0,8.0,1.0,1,0.968375,0.031625000000000014,0.0,0.968375,0.8515218212578639,0.968375
0,3,24.0,32.0,8.0,1.0,1,0.9737499999999999,0.026250000000000107,0.0,0.9737499999999999,0.8515218212578639,0.9737499999999999
0,4,32.0,40.0,8.0,1.0,1,0.7201250000000003,0.27987499999999965,0.0,0.7201250000000003,0.8515218212578639,0.7201250000000003
0,5,40.0,48.0,8.0,1.0,1,0.9727500000000004,0.027249999999999552,0.0,0.9727500000000004,0.8515218212578639,0.9727500000000004
0,6,48.0,56.0,8.0,1.0,1,0.7626250000000008,0.23737499999999923,0.0,0.7626250000000008,0.8515218212578639,0.7626250000000008
0,7,56.0,64.0,8.0,1.0,1,0.9691249999999973,0.03087500000000265,0.0,0.9691249999999973,0.8515218212578639,0.9691249999999973
0,8,64.0,72.0,8.0,1.0,1,0.9661249999999999,0.0338750000000001,0.0,0.9661249999999999,0.8515218212578639,0.9661249999999999
0,9,72.0,80.0,8.0,1.0,1,0.7661250000000042,0.23387499999999584,0.0,0.7661250000000042,0.8515218212578639,0.7661250000000042
0,10,80.0,88.0,8.0,1.0,1,0.9757499999999997,0.024250000000000327,0.0,0.9757499999999997,0.8515218212578639,0.9757499999999997
0,11,88.0,96.0,8.0,1.0,1,0.7602499999999992,0.2397500000000008,0.0,0.7602499999999992,0.8515218212578639,0.7602499999999992
0,12,96.0,104.0,8.0,1.0,1,0.964875000000001,0.03512499999999896,0.0,0.964875000000001,0.8515218212578639,0.964875000000001
0,13,104.0,112.0,8.0,1.0,1,0.8064999999999998,0.19350000000000023,0.0,0.8064999999999998,0.8515218212578639,0.8064999999999998
0,14,112.0,120.0,8.0,1.0,1,0.6087500000000006,0.39124999999999943,0.0,0.6087500000000006,0.8515218212578639,0.6087500000000006
0,15,120.0,128.0,1.7620000000000005,0.22025000000000006,1,0.05959137343927579,0.9404086265607242,0.0,0.05959137343927579,0.8515218212578639,0.05959137343927579
