core,window_id,window_start_us,window_end_us,resident_us,resident_frac_of_window,is_resident_window,active_frac,stall_frac,idle_frac,sit_no_work_window_active,sit_no_work_global_active,sit
0,0,0.0,256.0,256.0,1.0,1,0.0,0.0,1.0,0.0,0.420234375,0.420234375
0,1,256.0,512.0,256.0,1.0,1,0.0,0.0,1.0,0.0,0.420234375,0.420234375
0,2,512.0,768.0,256.0,1.0,1,0.0,0.0,1.0,0.0,0.420234375,0.420234375
0,3,768.0,1024.0,256.0,1.0,1,0.0,0.0,1.0,0.0,0.420234375,0.420234375
0,4,1024.0,1280.0,256.0,1.0,1,0.0,0.0,1.0,0.0,0.420234375,0.420234375
0,5,1280.0,1536.0,256.0,1.0,1,0.0,0.0,1.0,0.0,0.420234375,0.420234375
0,6,1536.0,1792.0,256.0,1.0,1,0.0,0.0,1.0,0.0,0.420234375,0.420234375
0,7,1792.0,2048.0,256.0,1.0,1,0.0,0.0,1.0,0.0,0.420234375,0.420234375
0,8,2048.0,2304.0,256.0,1.0,1,0.0,0.0,1.0,0.0,0.420234375,0.420234375
0,9,2304.0,2560.0,256.0,1.0,1,0.0,0.0,1.0,0.0,0.420234375,0.420234375
0,10,2560.0,2816.0,256.0,1.0,1,0.0,0.0,1.0,0.0,0.420234375,0.420234375
0,11,2816.0,3072.0,256.0,1.0,1,0.0,0.0,1.0,0.0,0.420234375,0.420234375
0,12,3072.0,3328.0,256.0,1.0,1,0.0,0.0,1.0,0.0,0.420234375,0.420234375
0,13,3328.0,3584.0,256.0,1.0,1,0.0,0.0,1.0,0.0,0.420234375,0.420234375
0,14,3584.0,3840.0,256.0,1.0,1,0.0,0.0,1.0,0.0,0.420234375,0.420234375
0,15,3840.0,4096.0,256.0,1.0,1,0.0,0.0,1.0,0.0,0.420234375,0.420234375
0,16,4096.0,4352.0,256.0,1.0,1,0.0,0.0,1.0,0.0,0.420234375,0.420234375
0,17,4352.0,4608.0,256.0,1.0,1,0.0,0.0,1.0,0.0,0.420234375,0.420234375
0,18,4608.0,4864.0,256.0,1.0,1,0.0,0.0,1.0,0.0,0.420234375,0.420234375
0,19,4864.0,5120.0,256.0,1.0,1,0.0,0.0,1.0,0.0,0.420234375,0.420234375
0,20,5120.0,5376.0,256.0,1.0,1,0.0,0.0,1.0,0.0,0.420234375,0.420234375
0,21,5376.0,5632.0,256.0,1.0,1,0.0,0.0,1.0,0.0,0.420234375,0.420234375
0,22,5632.0,5888.0,256.0,1.0,1,0.0,0.0,1.0,0.0,0.420234375,0.420234375
0,23,5888.0,6144.0,256.0,1.0,1,0.0,0.0,1.0,0.0,0.420234375,0.420234375
0,24,6144.0,6400.0,256.0,1.0,1,0.7421875,0.0,0.2578125,0.7421875,0.420234375,0.420234375
0,25,6400.0,6656.0,256.0,1.0,1,1.0,0.0,0.0,1.0,0.420234375,0.420234375
0,26,6656.0,6912.0,256.0,1.0,1,1.0,0.0,0.0,1.0,0.420234375,0.420234375
0,27,6912.0,7168.0,256.0,1.0,1,1.0,0.0,0.0,1.0,0.420234375,0.420234375
0,28,7168.0,7424.0,256.0,1.0,1,1.0,0.0,0.0,1.0,0.420234375,0.420234375
0,29,7424.0,7680.0,256.0,1.0,1,1.0,0.0,0.0,1.0,0.420234375,0.420234375
0,30,7680.0,7936.0,256.0,1.0,1,1.0,0.0,0.0,1.0,0.420234375,0.420234375
0,31,7936.0,8192.0,256.0,1.0,1,1.0,0.0,0.0,1.0,0.420234375,0.420234375
0,32,8192.0,8448.0,256.0,1.0,1,1.0,0.0,0.0,1.0,0.420234375,0.420234375
0,33,8448.0,8704.0,256.0,1.0,1,1.0,0.0,0.0,1.0,0.420234375,0.420234375
0,34,8704.0,8960.0,256.0,1.0,1,1.0,0.0,0.0,1.0,0.420234375,0.420234375
0,35,8960.0,9216.0,256.0,1.0,1,1.0,0.0,0.0,1.0,0.420234375,0.420234375
0,36,9216.0,9472.0,256.0,1.0,1,1.0,0.0,0.0,1.0,0.420234375,0.420234375
0,37,9472.0,9728.0,256.0,1.0,1,1.0,0.0,0.0,1.0,0.420234375,0.420234375
0,38,9728.0,9984.0,256.0,1.0,1,1.0,0.0,0.0,1.0,0.420234375,0.420234375
0,39,9984.0,10240.0,256.0,1.0,1,1.0,0.0,0.0,1.0,0.420234375,0.420234375
0,40,10240.0,10496.0,256.0,1.0,1,1.0,0.0,0.0,1.0,0.420234375,0.420234375
0,41,10496.0,10752.0,256.0,1.0,1,1.0,0.0,0.0,1.0,0.420234375,0.420234375
0,42,10752.0,11008.0,256.0,1.0,1,1.0,0.0,0.0,1.0,0.420234375,0.420234375
0,43,11008.0,11264.0,256.0,1.0,1,1.0,0.0,0.0,1.0,0.420234375,0.420234375
0,44,11264.0,11520.0,256.0,1.0,1,1.0,0.0,0.0,1.0,0.420234375,0.420234375
0,45,11520.0,11776.0,256.0,1.0,1,0.26953125,0.0,0.73046875,0.26953125,0.420234375,0.420234375
0,46,11776.0,12032.0,256.0,1.0,1,0.0,0.1953125,0.8046875,0.0,0.420234375,0.420234375
0,47,12032.0,12288.0,256.0,1.0,1,0.0,1.0,0.0,0.0,0.420234375,0.420234375
0,48,12288.0,12544.0,256.0,1.0,1,0.0,0.828125,0.171875,0.0,0.420234375,0.420234375
0,49,12544.0,12800.0,256.0,1.0,1,0.0,0.0,1.0,0.0,0.420234375,0.420234375
